pixel vinkelx vinkely
0 -0.29526800292083244000 0.00065651584862886595
1 -0.29489233080667221000 0.00065651584862886595
2 -0.29451673809389822000 0.00065651584862886595
3 -0.29414122473800242000 0.00065651584862886595
4 -0.29376579069447661000 0.00065651584862886595
5 -0.29339043591881264000 0.00065651584862886595
6 -0.29301516036650255000 0.00065651584862886595
7 -0.29263996399303815000 0.00065651584862886595
8 -0.29226484675391140000 0.00065651584862886595
9 -0.29188980860461411000 0.00065651584862886595
10 -0.29151484950063822000 0.00065651584862886595
11 -0.29113996939747566000 0.00065651584862886595
12 -0.29076516825061827000 0.00065651584862886595
13 -0.29039044601555808000 0.00065651584862886595
14 -0.29001580264778681000 0.00065651584862886595
15 -0.28964123810279652000 0.00065651584862886595
16 -0.28926675233607901000 0.00065651584862886595
17 -0.28889234530312624000 0.00065651584862886595
18 -0.28851801695943002000 0.00065651584862886595
19 -0.28814376726048230000 0.00065651584862886595
20 -0.28776959616177511000 0.00065651584862886595
21 -0.28739550361880006000 0.00065651584862886595
22 -0.28702148958704932000 0.00065651584862886595
23 -0.28664755402201469000 0.00065651584862886595
24 -0.28627369687918813000 0.00065651584862886595
25 -0.28589991811406135000 0.00065651584862886595
26 -0.28552621768212649000 0.00065651584862886595
27 -0.28515259553887529000 0.00065651584862886595
28 -0.28477905163979966000 0.00065651584862886595
29 -0.28440558594039156000 0.00065651584862886595
30 -0.28403219839614291000 0.00065651584862886595
31 -0.28365888896254554000 0.00065651584862886595
32 -0.28328565759509139000 0.00065651584862886595
33 -0.28291250424927239000 0.00065651584862886595
34 -0.28253942888058037000 0.00065651584862886595
35 -0.28216643144450726000 0.00065651584862886595
36 -0.28179351189654489000 0.00065651584862886595
37 -0.28142067019218531000 0.00065651584862886595
38 -0.28104790628692033000 0.00065651584862886595
39 -0.28067522013624191000 0.00065651584862886595
40 -0.28030261169564186000 0.00065651584862886595
41 -0.27993008092061211000 0.00065651584862886595
42 -0.27955762776664450000 0.00065651584862886595
43 -0.27918525218923107000 0.00065651584862886595
44 -0.27881295414386364000 0.00065651584862886595
45 -0.27844073358603416000 0.00065651584862886595
46 -0.27806859047123444000 0.00065651584862886595
47 -0.27769652475495643000 0.00065651584862886595
48 -0.27732453639269206000 0.00065651584862886595
49 -0.27695262533993315000 0.00065651584862886595
50 -0.27658079155217175000 0.00065651584862886595
51 -0.27620903498489957000 0.00065651584862886595
52 -0.27583735559360867000 0.00065651584862886595
53 -0.27546575333379075000 0.00065651584862886595
54 -0.27509422816093798000 0.00065651584862886595
55 -0.27472278003054207000 0.00065651584862886595
56 -0.27435140889809495000 0.00065651584862886595
57 -0.27398011471908856000 0.00065651584862886595
58 -0.27360889744901473000 0.00065651584862886595
59 -0.27323775704336550000 0.00065651584862886595
60 -0.27286669345763270000 0.00065651584862886595
61 -0.27249570664730804000 0.00065651584862886595
62 -0.27212479656788380000 0.00065651584862886595
63 -0.27175396317485156000 0.00065651584862886595
64 -0.27138320642370328000 0.00065651584862886595
65 -0.27101252626993100000 0.00065651584862886595
66 -0.27064192266902654000 0.00065651584862886595
67 -0.27027139557648172000 0.00065651584862886595
68 -0.26990094494778849000 0.00065651584862886595
69 -0.26953057073843889000 0.00065651584862886595
70 -0.26916027290392464000 0.00065651584862886595
71 -0.26879005139973766000 0.00065651584862886595
72 -0.26841990618136990000 0.00065651584862886595
73 -0.26804983720431330000 0.00065651584862886595
74 -0.26767984442405968000 0.00065651584862886595
75 -0.26730992779610097000 0.00065651584862886595
76 -0.26694008727592911000 0.00065651584862886595
77 -0.26657032281903592000 0.00065651584862886595
78 -0.26620063438091335000 0.00065651584862886595
79 -0.26583102191705321000 0.00065651584862886595
80 -0.26546148538294756000 0.00065651584862886595
81 -0.26509202473408822000 0.00065651584862886595
82 -0.26472263992596712000 0.00065651584862886595
83 -0.26435333091407609000 0.00065651584862886595
84 -0.26398409765390707000 0.00065651584862886595
85 -0.26361494010095199000 0.00065651584862886595
86 -0.26324585821070268000 0.00065651584862886595
87 -0.26287685193865107000 0.00065651584862886595
88 -0.26250792124028910000 0.00065651584862886595
89 -0.26213906607110860000 0.00065651584862886595
90 -0.26177028638660160000 0.00065651584862886595
91 -0.26140158214225984000 0.00065651584862886595
92 -0.26103295329357534000 0.00065651584862886595
93 -0.26066439979603984000 0.00065651584862886595
94 -0.26029592160514547000 0.00065651584862886595
95 -0.25992751867638397000 0.00065651584862886595
96 -0.25955919096524727000 0.00065651584862886595
97 -0.25919093842722729000 0.00065651584862886595
98 -0.25882276101781598000 0.00065651584862886595
99 -0.25845465869250506000 0.00065651584862886595
100 -0.25808663140678667000 0.00065651584862886595
101 -0.25771867911615254000 0.00065651584862886595
102 -0.25735080177609460000 0.00065651584862886595
103 -0.25698299934210478000 0.00065651584862886595
104 -0.25661527176967491000 0.00065651584862886595
105 -0.25624761901429705000 0.00065651584862886595
106 -0.25588004103146289000 0.00065651584862886595
107 -0.25551253777666461000 0.00065651584862886595
108 -0.25514510920539379000 0.00065651584862886595
109 -0.25477775527314250000 0.00065651584862886595
110 -0.25441047593540267000 0.00065651584862886595
111 -0.25404327114766612000 0.00065651584862886595
112 -0.25367614086542478000 0.00065651584862886595
113 -0.25330908504417060000 0.00065651584862886595
114 -0.25294210363939540000 0.00065651584862886595
115 -0.25257519660659111000 0.00065651584862886595
116 -0.25220836390124968000 0.00065651584862886595
117 -0.25184160547886281000 0.00065651584862886595
118 -0.25147492129492266000 0.00065651584862886595
119 -0.25110831130492106000 0.00065651584862886595
120 -0.25074177546434984000 0.00065651584862886595
121 -0.25037531372870081000 0.00065651584862886595
122 -0.25000892605346614000 0.00065651584862886595
123 -0.24964261239413754000 0.00065651584862886595
124 -0.24927637270620695000 0.00065651584862886595
125 -0.24891020694516619000 0.00065651584862886595
126 -0.24854411506650731000 0.00065651584862886595
127 -0.24817809702572213000 0.00065651584862886595
128 -0.24781215277830260000 0.00065651584862886595
129 -0.24744628227974053000 0.00065651584862886595
130 -0.24708048548552797000 0.00065651584862886595
131 -0.24671476235115664000 0.00065651584862886595
132 -0.24634911283211847000 0.00065651584862886595
133 -0.24598353688390551000 0.00065651584862886595
134 -0.24561803446200947000 0.00065651584862886595
135 -0.24525260552192241000 0.00065651584862886595
136 -0.24488725001913614000 0.00065651584862886595
137 -0.24452196790914260000 0.00065651584862886595
138 -0.24415675914743362000 0.00065651584862886595
139 -0.24379162368950114000 0.00065651584862886595
140 -0.24342656149083708000 0.00065651584862886595
141 -0.24306157250693339000 0.00065651584862886595
142 -0.24269665669328189000 0.00065651584862886595
143 -0.24233181400537451000 0.00065651584862886595
144 -0.24196704439870309000 0.00065651584862886595
145 -0.24160234782875956000 0.00065651584862886595
146 -0.24123772425103596000 0.00065651584862886595
147 -0.24087317362102389000 0.00065651584862886595
148 -0.24050869589421564000 0.00065651584862886595
149 -0.24014429102610280000 0.00065651584862886595
150 -0.23977995897217730000 0.00065651584862886595
151 -0.23941569968793119000 0.00065651584862886595
152 -0.23905151312885631000 0.00065651584862886595
153 -0.23868739925044447000 0.00065651584862886595
154 -0.23832335800818771000 0.00065651584862886595
155 -0.23795938935757777000 0.00065651584862886595
156 -0.23759549325410678000 0.00065651584862886595
157 -0.23723166965326636000 0.00065651584862886595
158 -0.23686791851054867000 0.00065651584862886595
159 -0.23650423978144541000 0.00065651584862886595
160 -0.23614063342144853000 0.00065651584862886595
161 -0.23577709938605007000 0.00065651584862886595
162 -0.23541363763074175000 0.00065651584862886595
163 -0.23505024811101560000 0.00065651584862886595
164 -0.23468693078236336000 0.00065651584862886595
165 -0.23432368560027705000 0.00065651584862886595
166 -0.23396051252024863000 0.00065651584862886595
167 -0.23359741149776991000 0.00065651584862886595
168 -0.23323438248833273000 0.00065651584862886595
169 -0.23287142544742911000 0.00065651584862886595
170 -0.23250854033055091000 0.00065651584862886595
171 -0.23214572709318992000 0.00065651584862886595
172 -0.23178298569083822000 0.00065651584862886595
173 -0.23142031607898761000 0.00065651584862886595
174 -0.23105771821313004000 0.00065651584862886595
175 -0.23069519204875744000 0.00065651584862886595
176 -0.23033273754136152000 0.00065651584862886595
177 -0.22997035464643445000 0.00065651584862886595
178 -0.22960804331946782000 0.00065651584862886595
179 -0.22924580351595381000 0.00065651584862886595
180 -0.22888363519138422000 0.00065651584862886595
181 -0.22852153830125088000 0.00065651584862886595
182 -0.22815951280104585000 0.00065651584862886595
183 -0.22779755864626083000 0.00065651584862886595
184 -0.22743567579238788000 0.00065651584862886595
185 -0.22707386419491882000 0.00065651584862886595
186 -0.22671212380934547000 0.00065651584862886595
187 -0.22635045459115999000 0.00065651584862886595
188 -0.22598885649585398000 0.00065651584862886595
189 -0.22562732947891961000 0.00065651584862886595
190 -0.22526587349584859000 0.00065651584862886595
191 -0.22490448850213285000 0.00065651584862886595
192 -0.22454317445326444000 0.00065651584862886595
193 -0.22418193130473496000 0.00065651584862886595
194 -0.22382075901203669000 0.00065651584862886595
195 -0.22345965753066110000 0.00065651584862886595
196 -0.22309862681610049000 0.00065651584862886595
197 -0.22273766682384655000 0.00065651584862886595
198 -0.22237677750939122000 0.00065651584862886595
199 -0.22201595882822645000 0.00065651584862886595
200 -0.22165521073584404000 0.00065651584862886595
201 -0.22129453318773595000 0.00065651584862886595
202 -0.22093392613939400000 0.00065651584862886595
203 -0.22057338954631023000 0.00065651584862886595
204 -0.22021292336397646000 0.00065651584862886595
205 -0.21985252754788465000 0.00065651584862886595
206 -0.21949220205352660000 0.00065651584862886595
207 -0.21913194683639425000 0.00065651584862886595
208 -0.21877176185197955000 0.00065651584862886595
209 -0.21841164705577432000 0.00065651584862886595
210 -0.21805160240327048000 0.00065651584862886595
211 -0.21769162784995999000 0.00065651584862886595
212 -0.21733172335133477000 0.00065651584862886595
213 -0.21697188886288654000 0.00065651584862886595
214 -0.21661212434010735000 0.00065651584862886595
215 -0.21625242973848913000 0.00065651584862886595
216 -0.21589280501352370000 0.00065651584862886595
217 -0.21553325012070290000 0.00065651584862886595
218 -0.21517376501551877000 0.00065651584862886595
219 -0.21481434965346324000 0.00065651584862886595
220 -0.21445500399002804000 0.00065651584862886595
221 -0.21409572798070509000 0.00065651584862886595
222 -0.21373652158098644000 0.00065651584862886595
223 -0.21337738474636392000 0.00065651584862886595
224 -0.21301831743232935000 0.00065651584862886595
225 -0.21265931959437467000 0.00065651584862886595
226 -0.21230039118799182000 0.00065651584862886595
227 -0.21194153216867273000 0.00065651584862886595
228 -0.21158274249190923000 0.00065651584862886595
229 -0.21122402211319313000 0.00065651584862886595
230 -0.21086537098801661000 0.00065651584862886595
231 -0.21050678907187126000 0.00065651584862886595
232 -0.21014827632024924000 0.00065651584862886595
233 -0.20978983268864226000 0.00065651584862886595
234 -0.20943145813254227000 0.00065651584862886595
235 -0.20907315260744130000 0.00065651584862886595
236 -0.20871491606883108000 0.00065651584862886595
237 -0.20835674847220353000 0.00065651584862886595
238 -0.20799864977305060000 0.00065651584862886595
239 -0.20764061992686422000 0.00065651584862886595
240 -0.20728265888913622000 0.00065651584862886595
241 -0.20692476661535852000 0.00065651584862886595
242 -0.20656694306102308000 0.00065651584862886595
243 -0.20620918818162171000 0.00065651584862886595
244 -0.20585150193264640000 0.00065651584862886595
245 -0.20549388426958892000 0.00065651584862886595
246 -0.20513633514794133000 0.00065651584862886595
247 -0.20477885452319539000 0.00065651584862886595
248 -0.20442144235084309000 0.00065651584862886595
249 -0.20406409858637631000 0.00065651584862886595
250 -0.20370682318528693000 0.00065651584862886595
251 -0.20334961610306684000 0.00065651584862886595
252 -0.20299247729520797000 0.00065651584862886595
253 -0.20263540671720226000 0.00065651584862886595
254 -0.20227840432454147000 0.00065651584862886595
255 -0.20192147007271766000 0.00065651584862886595
256 -0.20156460391722264000 0.00065651584862886595
257 -0.20120780581354836000 0.00065651584862886595
258 -0.20085107571718663000 0.00065651584862886595
259 -0.20049441358362946000 0.00065651584862886595
260 -0.20013781936836866000 0.00065651584862886595
261 -0.19978129302689618000 0.00065651584862886595
262 -0.19942483451470394000 0.00065651584862886595
263 -0.19906844378728378000 0.00065651584862886595
264 -0.19871212080012768000 0.00065651584862886595
265 -0.19835586550872741000 0.00065651584862886595
266 -0.19799967786857503000 0.00065651584862886595
267 -0.19764355783516230000 0.00065651584862886595
268 -0.19728750536398121000 0.00065651584862886595
